,player_name,pitcher,pitch_type,PitchesThrown,release_speed,pfx_x,pfx_z
1380,Mitch Keller,656605,ST,67,81.3,1.6,0.0
1381,Mitch Spence,687765,CU,41,81.4,0.9,-1.0
1382,Mitch Spence,687765,FC,153,92.1,0.3,0.4
1383,Mitch Spence,687765,SI,6,92.5,-0.5,0.6
1384,Mitch Spence,687765,SL,47,84.2,1.2,-0.1
1385,Mitchell Parker,680730,CU,41,80.7,0.0,-0.7
1386,Mitchell Parker,680730,FF,137,92.7,0.3,1.6
1387,Mitchell Parker,680730,FS,53,85.0,0.5,0.8
1388,Mitchell Parker,680730,SL,40,85.3,-0.3,0.2
1389,Nate Pearson,663878,CU,10,82.7,0.8,-0.9
1390,Nate Pearson,663878,FF,85,98.0,-0.6,1.5
1391,Nate Pearson,663878,SI,2,97.4,-1.2,1.1
1392,Nate Pearson,663878,SL,73,89.2,0.5,0.2
1393,Nathan Eovaldi,543135,CU,84,75.5,0.8,-0.7
1394,Nathan Eovaldi,543135,FC,56,90.2,0.0,1.0
1395,Nathan Eovaldi,543135,FF,106,93.5,-1.2,1.0
1396,Nathan Eovaldi,543135,FS,110,86.5,-1.0,-0.1
1397,Nathan Eovaldi,543135,SL,6,84.6,0.5,0.4
1398,Nestor Cortes,641482,CH,20,81.6,1.1,0.5
1399,Nestor Cortes,641482,FC,54,85.9,-0.5,0.7
1400,Nestor Cortes,641482,FF,65,90.3,0.4,1.6
1401,Nestor Cortes,641482,ST,11,76.8,-1.2,-0.1
1402,Nick Lodolo,666157,CH,79,87.0,1.5,0.0
1403,Nick Lodolo,666157,CU,84,81.5,-0.7,0.0
1404,Nick Lodolo,666157,FF,104,93.0,1.5,0.8
1405,Nick Lodolo,666157,SI,78,93.2,1.6,0.5
1406,Nick Martinez,607259,CH,51,79.1,-0.9,0.6
1407,Nick Martinez,607259,CU,23,79.4,0.2,-1.4
1408,Nick Martinez,607259,FC,64,88.4,0.3,0.9
1409,Nick Martinez,607259,FF,45,93.0,-0.4,1.5
1410,Nick Martinez,607259,SI,53,92.3,-1.1,1.2
1411,Nick Martinez,607259,SL,32,83.9,0.0,-0.1
1412,Nick Mears,683232,CU,2,82.1,0.5,-1.1
1413,Nick Mears,683232,FF,35,94.3,-0.3,1.4
1414,Nick Mears,683232,SL,21,85.2,0.1,-0.1
1415,Nick Pivetta,601713,CU,47,78.9,0.5,-1.5
1416,Nick Pivetta,601713,FC,17,87.5,0.5,0.5
1417,Nick Pivetta,601713,FF,123,93.3,-0.1,1.7
1418,Nick Pivetta,601713,SI,13,93.3,-0.7,1.7
1419,Nick Pivetta,601713,ST,46,82.2,1.0,0.5
1420,Nick Sandlin,680704,FF,24,91.5,-1.1,1.0
1421,Nick Sandlin,680704,FS,31,84.1,-1.0,-0.2
1422,Nick Sandlin,680704,PO,1,90.1,-1.1,1.2
1423,Nick Sandlin,680704,SI,13,91.7,-1.5,0.3
1424,Nick Sandlin,680704,SL,62,78.5,1.1,0.6
1425,Nicky Lopez,670032,FF,8,64.3,-0.7,1.4
1426,Noah Murdock,668716,CH,15,92.7,-0.5,0.5
1427,Noah Murdock,668716,FC,31,88.6,0.4,0.3
1428,Noah Murdock,668716,FF,1,93.3,-0.6,0.5
1429,Noah Murdock,668716,SI,79,94.5,-1.0,0.2
1430,Noah Murdock,668716,ST,37,82.1,1.2,0.2
1431,Omar Cruz,678316,CH,21,82.2,1.0,0.6
1432,Omar Cruz,678316,CU,9,76.6,-0.7,-1.6
1433,Omar Cruz,678316,FF,50,92.7,0.9,1.5
1434,Omar Cruz,678316,SL,1,86.7,-0.1,0.3
1435,Orion Kerkering,689147,FF,22,97.1,-1.0,1.4
1436,Orion Kerkering,689147,SI,10,96.2,-1.4,0.9
1437,Orion Kerkering,689147,ST,69,86.0,1.3,0.2
1438,Orlando Ribalta,687377,CH,29,84.1,-0.6,1.0
1439,Orlando Ribalta,687377,FF,40,95.7,-0.6,1.5
1440,Orlando Ribalta,687377,SI,37,94.6,-1.3,0.8
1441,Orlando Ribalta,687377,SL,36,86.2,0.3,0.1
1442,Osvaldo Bido,674370,CH,16,88.3,-1.3,0.8
1443,Osvaldo Bido,674370,FC,37,86.4,0.0,0.5
1444,Osvaldo Bido,674370,FF,121,93.7,-0.8,1.3
1445,Osvaldo Bido,674370,PO,2,92.8,-0.7,1.1
1446,Osvaldo Bido,674370,SI,9,94.9,-1.4,0.9
1447,Osvaldo Bido,674370,SL,73,85.2,0.5,0.4
1448,Pablo Lopez,641154,CH,52,87.2,-1.2,0.2
1449,Pablo Lopez,641154,CU,16,83.0,0.7,-1.1
1450,Pablo Lopez,641154,FF,120,94.9,-0.5,1.2
1451,Pablo Lopez,641154,SI,18,93.6,-1.2,0.6
1452,Pablo Lopez,641154,ST,57,85.3,1.0,0.0
1453,Patrick Corbin,571578,CH,10,79.6,1.0,0.7
1454,Patrick Corbin,571578,CU,2,66.1,-0.3,-0.4
1455,Patrick Corbin,571578,FC,19,86.2,-0.1,0.5
1456,Patrick Corbin,571578,FF,10,90.6,0.6,1.4
1457,Patrick Corbin,571578,SI,14,90.8,1.2,1.1
1458,Patrick Corbin,571578,SL,19,78.6,-0.2,-0.0
1459,Paul Sewald,623149,FF,73,89.9,-1.0,1.2
1460,Paul Sewald,623149,ST,47,82.1,0.9,0.7
1461,Paul Skenes,694973,CH,31,87.9,-1.5,0.3
1462,Paul Skenes,694973,CU,14,83.8,0.5,-0.2
1463,Paul Skenes,694973,FF,153,98.0,-1.3,0.9
1464,Paul Skenes,694973,FS,107,93.9,-1.2,-0.0
1465,Paul Skenes,694973,SI,21,96.9,-1.6,0.4
1466,Paul Skenes,694973,SL,28,85.1,0.2,0.7
1467,Paul Skenes,694973,ST,39,84.4,1.0,0.6
1468,Penn Murfee,682171,FF,40,88.3,-0.3,0.5
1469,Penn Murfee,682171,SI,13,88.6,-1.0,-0.1
1470,Penn Murfee,682171,ST,61,78.6,1.5,0.1
1471,Pete Fairbanks,664126,CH,6,93.9,-0.8,0.8
1472,Pete Fairbanks,664126,FF,62,97.0,0.1,1.5
1473,Pete Fairbanks,664126,SL,35,84.6,0.5,-0.5
1474,Phil Maton,664208,CU,27,75.7,1.7,-0.7
1475,Phil Maton,664208,FC,41,90.8,0.1,1.1
1476,Phil Maton,664208,SI,24,89.3,-1.1,0.5
1477,Phil Maton,664208,ST,16,81.6,1.3,0.6
1478,Pierce Johnson,572955,CU,76,85.7,0.7,-0.4
1479,Pierce Johnson,572955,FC,4,92.1,-0.1,0.7
1480,Pierce Johnson,572955,FF,25,94.8,-1.0,1.3
1481,Porter Hodge,687863,FF,76,95.9,0.0,1.2
1482,Porter Hodge,687863,FS,1,90.2,-0.2,-0.1
1483,Porter Hodge,687863,ST,72,83.8,1.5,0.0
1484,Quinn Priester,682990,CH,15,88.3,-1.0,0.2
1485,Quinn Priester,682990,CU,9,81.4,0.4,-0.8
1486,Quinn Priester,682990,FC,36,93.1,-0.1,1.0
1487,Quinn Priester,682990,FF,4,93.0,-0.4,0.8
1488,Quinn Priester,682990,SI,63,93.8,-1.1,0.5
1489,Quinn Priester,682990,SL,29,86.0,0.4,-0.1
1490,Rafael Montero,606160,FF,64,95.0,-0.8,1.3
1491,Rafael Montero,606160,FS,54,87.5,-1.1,0.0
1492,Rafael Montero,606160,SI,7,93.3,-1.4,0.7
1493,Rafael Montero,606160,SL,11,85.8,0.5,0.2
1494,Raisel Iglesias,628452,CH,27,88.3,-1.3,0.4
1495,Raisel Iglesias,628452,FF,28,94.2,-0.7,1.3
1496,Raisel Iglesias,628452,SI,13,94.4,-1.4,0.9
1497,Raisel Iglesias,628452,SL,23,82.9,1.0,0.4
1498,Randy Dobnak,677976,CH,19,84.9,-0.8,-0.5
1499,Randy Dobnak,677976,FF,20,92.2,-1.3,0.5
1500,Randy Dobnak,677976,SI,18,92.0,-1.4,0.1
1501,Randy Dobnak,677976,SL,22,82.2,0.6,-0.3
1502,Randy Rodriguez,678495,FF,68,97.3,-0.6,1.5
1503,Randy Rodriguez,678495,SL,64,85.3,0.6,-0.1
1504,Randy Vasquez,681190,CH,21,87.3,-1.5,0.4
1505,Randy Vasquez,681190,CU,48,80.2,1.2,-0.7
1506,Randy Vasquez,681190,FC,88,89.9,0.2,0.8
1507,Randy Vasquez,681190,FF,44,92.6,-0.6,1.3
1508,Randy Vasquez,681190,SI,43,92.6,-1.3,1.0
1509,Randy Vasquez,681190,ST,71,82.0,1.0,0.3
1510,Reed Garrett,657585,FC,37,91.8,0.2,0.7
1511,Reed Garrett,657585,FF,4,94.9,-0.6,1.3
1512,Reed Garrett,657585,FS,22,88.8,-1.2,0.1
1513,Reed Garrett,657585,SI,17,96.6,-1.5,0.7
1514,Reed Garrett,657585,ST,21,86.4,1.1,0.2
1515,Reese Olson,681857,CH,60,88.0,-1.2,0.0
1516,Reese Olson,681857,CU,10,79.6,0.5,-1.1
1517,Reese Olson,681857,FF,55,95.2,-1.0,1.2
1518,Reese Olson,681857,SI,70,94.5,-1.3,0.8
1519,Reese Olson,681857,SL,82,84.6,0.4,-0.3
1520,Reid Detmers,672282,CH,1,85.3,1.1,0.9
1521,Reid Detmers,672282,CU,34,72.0,-0.9,-1.3
1522,Reid Detmers,672282,FF,71,94.2,0.7,1.5
1523,Reid Detmers,672282,PO,1,83.5,0.8,1.5
1524,Reid Detmers,672282,SL,25,87.2,-0.2,0.0
1525,Reynaldo Lopez,625643,CH,2,86.1,-1.1,0.8
1526,Reynaldo Lopez,625643,CU,12,73.9,0.7,-1.0
1527,Reynaldo Lopez,625643,FF,49,95.6,-0.6,1.5
1528,Reynaldo Lopez,625643,SL,31,84.2,0.6,-0.1
1529,Richard Fitts,690916,CH,10,89.2,-0.9,0.3
1530,Richard Fitts,690916,CU,27,82.6,0.5,-0.9
1531,Richard Fitts,690916,FF,90,94.7,-0.1,1.4
1532,Richard Fitts,690916,SI,26,94.2,-1.0,1.2
1533,Richard Fitts,690916,SL,56,87.4,0.3,0.1
1534,Richard Fitts,690916,ST,40,85.0,1.0,0.1
1535,Richard Lovelady,663992,FF,8,91.7,0.6,1.1
1536,Richard Lovelady,663992,SI,20,91.4,1.3,0.4
1537,Richard Lovelady,663992,SL,10,86.5,-0.3,0.6
1538,Richard Lovelady,663992,ST,8,83.8,-1.2,0.3
1539,Robbie Ray,592662,CH,25,85.0,0.9,1.0
1540,Robbie Ray,592662,CU,22,81.4,-0.2,-0.4
1541,Robbie Ray,592662,FF,137,93.2,0.7,1.6
1542,Robbie Ray,592662,SL,80,87.6,0.1,0.8
1543,Robert Garcia,676395,CH,52,88.4,1.4,0.1
1544,Robert Garcia,676395,FF,48,93.5,0.8,1.1
1545,Robert Garcia,676395,SL,39,86.3,-0.3,0.2
1546,Robert Stock,476594,CH,3,79.4,-1.4,0.0
1547,Robert Stock,476594,FC,12,88.4,-0.1,0.6
1548,Robert Stock,476594,FF,2,92.4,-0.9,1.3
1549,Robert Stock,476594,SI,11,92.8,-1.6,-0.1
1550,Robert Stock,476594,ST,1,80.3,1.9,0.5
1551,Robert Suarez,663158,CH,39,89.3,-1.5,0.6
1552,Robert Suarez,663158,FF,59,98.3,-0.6,1.5
1553,Robert Suarez,663158,SI,19,98.2,-1.1,1.5
1554,Roddery Munoz,682610,FC,16,91.4,0.1,0.6
1555,Roddery Munoz,682610,FF,3,96.2,-0.7,1.1
1556,Roddery Munoz,682610,SI,19,95.0,-1.4,0.6
1557,Roddery Munoz,682610,SL,11,87.5,0.3,-0.4
1558,Roki Sasaki,808963,FF,152,96.9,-0.9,1.2
1559,Roki Sasaki,808963,FS,77,85.2,-0.2,-0.4
1560,Roki Sasaki,808963,SL,37,83.4,0.9,-0.1
1561,Ronel Blanco,669854,CH,32,84.7,-1.2,0.5
1562,Ronel Blanco,669854,CU,53,80.6,0.9,-0.1
1563,Ronel Blanco,669854,FF,90,93.1,-0.5,1.6
1564,Ronel Blanco,669854,SL,62,85.3,0.3,0.5
1565,Ronny Henriquez,678692,CH,21,90.8,-1.4,0.5
1566,Ronny Henriquez,678692,FF,30,95.2,-0.7,1.5
1567,Ronny Henriquez,678692,SI,8,94.0,-1.6,0.8
1568,Ronny Henriquez,678692,SL,29,87.4,0.1,0.4
1569,Ronny Henriquez,678692,ST,35,83.7,1.1,0.1
1570,Ryan Borucki,621366,CH,21,83.8,1.2,0.0
1571,Ryan Borucki,621366,SI,28,93.3,1.6,0.7
1572,Ryan Borucki,621366,SL,46,85.5,-0.1,0.2
1573,Ryan Borucki,621366,ST,32,81.4,-0.9,0.1
1574,Ryan Brasier,518489,FC,5,88.8,0.0,1.0
1575,Ryan Brasier,518489,FF,9,93.1,-0.7,1.4
1576,Ryan Brasier,518489,SI,3,93.4,-1.3,1.0
1577,Ryan Brasier,518489,SL,13,85.2,0.4,0.4
1578,Ryan Feltner,663372,CH,64,84.9,-0.4,0.5
1579,Ryan Feltner,663372,CU,18,78.5,0.8,-1.0
1580,Ryan Feltner,663372,FF,135,93.6,-0.3,0.9
1581,Ryan Feltner,663372,SI,31,93.7,-1.0,0.6
1582,Ryan Feltner,663372,SL,51,87.7,0.5,0.4
1583,Ryan Feltner,663372,ST,41,81.3,1.2,-0.1
1584,Ryan Fernandez,681676,FC,9,91.6,0.2,0.7
1585,Ryan Fernandez,681676,FF,52,95.8,-0.6,1.4
1586,Ryan Fernandez,681676,SL,49,85.8,0.2,-0.1
1587,Ryan Gusto,687473,CH,18,87.1,-1.4,0.8
1588,Ryan Gusto,687473,CU,13,79.4,0.6,-1.2
1589,Ryan Gusto,687473,FC,20,89.1,0.4,0.7
1590,Ryan Gusto,687473,FF,102,93.9,-0.5,1.6
1591,Ryan Gusto,687473,SI,9,93.9,-1.4,0.9
1592,Ryan Gusto,687473,ST,21,81.5,1.1,0.3
1593,Ryan Helsley,664854,CU,1,80.0,0.3,-1.0
1594,Ryan Helsley,664854,FF,47,98.7,-0.1,1.5
1595,Ryan Helsley,664854,SL,50,90.1,0.4,0.2
1596,Ryan Johnson,696270,CH,8,87.3,-0.6,0.1
1597,Ryan Johnson,696270,FC,63,90.4,0.4,0.5
1598,Ryan Johnson,696270,FF,5,94.2,-0.3,0.8
1599,Ryan Johnson,696270,SI,24,94.2,-0.8,0.3
1600,Ryan Johnson,696270,ST,14,83.0,1.0,0.4
1601,Ryan Pepiot,686752,CH,97,85.8,-1.2,0.1
1602,Ryan Pepiot,686752,CU,10,81.0,1.1,-0.8
1603,Ryan Pepiot,686752,FC,49,92.3,0.1,1.3
1604,Ryan Pepiot,686752,FF,145,94.9,-0.7,1.6
1605,Ryan Pepiot,686752,SL,65,88.7,0.5,0.6
1606,Ryan Pressly,519151,CH,11,89.4,-0.9,0.5
1607,Ryan Pressly,519151,CU,40,81.6,1.5,-1.0
1608,Ryan Pressly,519151,FF,52,93.4,0.1,1.4
1609,Ryan Pressly,519151,SI,7,93.3,-0.9,0.9
1610,Ryan Pressly,519151,SL,45,88.8,0.4,0.2
1611,Ryan Thompson,657044,FF,3,91.8,-0.8,0.5
1612,Ryan Thompson,657044,SI,19,90.1,-1.2,-0.4
1613,Ryan Thompson,657044,SL,46,78.3,1.3,0.8
1614,Ryan Walker,676254,SI,66,95.4,-1.5,0.3
1615,Ryan Walker,676254,SL,44,83.1,1.3,0.1
1616,Ryan Yarbrough,642232,CH,26,77.5,1.3,-0.1
1617,Ryan Yarbrough,642232,FC,22,83.6,0.0,0.7
1618,Ryan Yarbrough,642232,FF,18,87.6,1.3,1.0
1619,Ryan Yarbrough,642232,SI,41,87.4,1.5,0.6
1620,Ryan Yarbrough,642232,ST,42,72.2,-1.0,0.6
1621,Ryan Zeferjahn,666171,FC,46,89.8,0.4,0.2
1622,Ryan Zeferjahn,666171,FF,19,97.9,-0.5,1.3
1623,Ryan Zeferjahn,666171,ST,12,84.0,1.3,0.0
1624,Ryne Nelson,669194,CH,8,85.0,-1.3,0.8
1625,Ryne Nelson,669194,CU,8,79.7,0.9,-0.6
1626,Ryne Nelson,669194,FC,39,90.4,0.3,0.5
1627,Ryne Nelson,669194,FF,88,95.5,-0.3,1.6
1628,Ryne Nelson,669194,SL,7,85.8,0.7,-0.2
1629,Ryne Stanek,592773,FF,53,97.8,-0.8,1.6
1630,Ryne Stanek,592773,FS,7,90.2,-1.1,0.7
1631,Ryne Stanek,592773,SI,1,91.7,-1.3,0.8
1632,Ryne Stanek,592773,SL,26,87.8,0.4,0.1
1633,Sam Long,669674,CU,16,77.5,-0.3,-1.2
1634,Sam Long,669674,FF,60,93.5,0.5,1.4
1635,Sam Long,669674,FS,12,86.6,0.9,0.4
1636,Sam Long,669674,SI,6,93.5,1.2,1.1
1637,Sam Long,669674,SL,65,85.0,-0.2,0.2
1638,Sam Moll,594580,CH,5,83.6,1.1,-0.6
1639,Sam Moll,594580,FF,18,91.1,0.9,1.0
1640,Sam Moll,594580,SI,14,89.9,1.5,-0.1
1641,Sam Moll,594580,ST,15,79.8,-1.3,-0.1
1642,Sandy Alcantara,645261,CH,58,89.9,-1.5,0.3
1643,Sandy Alcantara,645261,CU,32,85.9,0.2,-0.0
1644,Sandy Alcantara,645261,FF,44,97.4,-1.2,1.1
1645,Sandy Alcantara,645261,SI,69,96.8,-1.6,0.6
1646,Sandy Alcantara,645261,SL,45,89.2,-0.0,0.4
1647,Scott Alexander,518397,CH,10,83.0,0.7,0.1
1648,Scott Alexander,518397,SI,49,91.2,1.1,0.3
1649,Scott Alexander,518397,SL,22,82.5,-0.3,-0.2
1650,Scott Barlow,605130,CU,4,78.2,1.6,-0.8
1651,Scott Barlow,605130,FF,23,93.3,-0.2,1.1
1652,Scott Barlow,605130,SI,7,93.7,-1.1,0.8
1653,Scott Barlow,605130,SL,39,84.7,0.7,0.0
1654,Scott Barlow,605130,ST,40,82.0,1.3,0.3
1655,Scott Blewett,656240,FF,36,93.3,-0.4,1.4
1656,Scott Blewett,656240,FS,22,85.1,-0.5,0.2
1657,Scott Blewett,656240,SL,38,84.0,0.2,0.0
1658,Sean Burke,680732,CH,19,84.9,-1.3,0.9
1659,Sean Burke,680732,CU,54,77.8,0.6,-1.3
1660,Sean Burke,680732,FF,109,94.1,-0.3,1.6
1661,Sean Burke,680732,SI,19,93.0,-1.0,1.4
1662,Sean Burke,680732,SL,97,85.4,0.5,0.2
1663,Sean Newcomb,656794,CH,26,84.5,1.1,0.4
1664,Sean Newcomb,656794,CU,15,78.5,-1.1,-1.2
1665,Sean Newcomb,656794,FC,64,89.0,-0.1,0.8
1666,Sean Newcomb,656794,FF,78,92.6,0.8,1.4
1667,Sean Newcomb,656794,SI,34,92.1,1.4,0.5
1668,Sean Newcomb,656794,SV,35,81.4,-1.4,-0.5
1669,Seranthony Dominguez,622554,CU,11,83.5,0.7,-0.9
1670,Seranthony Dominguez,622554,FF,52,97.4,-0.4,1.3
1671,Seranthony Dominguez,622554,FS,2,88.2,-0.8,0.6
1672,Seranthony Dominguez,622554,SI,15,97.8,-1.2,0.8
1673,Seranthony Dominguez,622554,ST,34,87.2,0.8,0.5
1674,Seth Halvorsen,678020,FF,25,99.3,-0.7,1.1
1675,Seth Halvorsen,678020,FS,47,91.3,-1.0,0.3
1676,Seth Halvorsen,678020,SI,16,99.6,-1.0,1.3
1677,Seth Halvorsen,678020,SL,24,91.4,0.1,0.4
1678,Seth Lugo,607625,CH,33,87.3,-1.3,0.3
1679,Seth Lugo,607625,CS,7,73.6,1.6,-0.5
1680,Seth Lugo,607625,CU,74,78.9,1.2,-1.2
1681,Seth Lugo,607625,FC,52,88.9,0.1,0.9
1682,Seth Lugo,607625,FF,95,92.0,-0.6,1.3
1683,Seth Lugo,607625,FS,15,85.9,-0.9,0.5
1684,Seth Lugo,607625,SI,54,91.5,-1.3,0.7
1685,Seth Lugo,607625,SL,17,85.4,0.4,0.4
1686,Seth Lugo,607625,ST,5,79.3,0.9,0.1
1687,Seth Lugo,607625,SV,26,75.9,1.5,-0.5
1688,Shane Baz,669358,CH,37,89.4,-1.5,0.8
1689,Shane Baz,669358,CU,93,83.8,0.7,-1.2
1690,Shane Baz,669358,FF,128,97.0,-0.8,1.4
1691,Shane Baz,669358,SL,32,86.3,0.3,0.1
1692,Shane Smith,681343,CH,55,90.1,-1.1,0.1
1693,Shane Smith,681343,CU,20,81.3,0.7,-1.1
1694,Shane Smith,681343,FF,102,94.3,-0.3,1.1
1695,Shane Smith,681343,SI,4,93.4,-1.4,0.6
1696,Shane Smith,681343,SL,54,88.4,0.3,0.2
1697,Shawn Armstrong,542888,FC,28,90.9,0.3,1.0
1698,Shawn Armstrong,542888,FF,33,92.7,-0.5,1.4
1699,Shawn Armstrong,542888,SI,25,93.3,-1.3,0.9
1700,Shawn Armstrong,542888,ST,19,85.1,0.9,0.9
1701,Shelby Miller,571946,FF,44,94.6,-0.9,1.5
1702,Shelby Miller,571946,FS,27,87.1,-1.2,0.4
1703,Shelby Miller,571946,SL,1,89.0,0.2,1.2
1704,Shelby Miller,571946,ST,6,82.6,1.2,0.1
1705,Shota Imanaga,684007,CU,14,72.0,-0.8,-1.1
1706,Shota Imanaga,684007,FF,221,91.1,1.0,1.6
1707,Shota Imanaga,684007,FS,142,82.5,1.1,0.6
1708,Shota Imanaga,684007,SI,3,88.6,1.3,0.8
1709,Shota Imanaga,684007,SL,3,81.3,-0.1,0.6
1710,Shota Imanaga,684007,ST,37,80.3,-1.0,0.3
1711,Simeon Woods Richardson,680573,CH,47,82.8,-1.3,1.0
1712,Simeon Woods Richardson,680573,CU,23,77.3,0.6,-1.2
1713,Simeon Woods Richardson,680573,FF,114,92.5,-0.4,1.6
1714,Simeon Woods Richardson,680573,SL,83,85.8,0.4,0.7
1715,Sonny Gray,543243,CH,17,86.8,-1.1,0.5
1716,Sonny Gray,543243,CU,51,79.7,1.2,-1.2
1717,Sonny Gray,543243,FC,33,87.3,0.4,0.2
1718,Sonny Gray,543243,FF,73,91.6,0.1,0.9
1719,Sonny Gray,543243,SI,78,91.7,-0.7,0.7
1720,Sonny Gray,543243,ST,76,84.6,1.4,-0.4
1721,Spencer Arrighetti,681293,CH,17,84.8,-1.3,0.2
1722,Spencer Arrighetti,681293,CU,27,78.0,1.4,-0.7
1723,Spencer Arrighetti,681293,FC,30,88.1,0.2,0.8
1724,Spencer Arrighetti,681293,FF,63,93.7,-1.1,1.3
1725,Spencer Arrighetti,681293,SI,2,93.2,-1.5,0.8
1726,Spencer Arrighetti,681293,ST,18,80.0,1.2,0.1
1727,Spencer Bivens,702352,CH,16,88.4,-1.1,0.2
1728,Spencer Bivens,702352,FC,43,90.1,0.1,0.8
1729,Spencer Bivens,702352,SI,40,94.2,-1.4,0.5
1730,Spencer Bivens,702352,SL,2,87.9,0.4,0.4
1731,Spencer Bivens,702352,ST,11,81.0,0.8,-0.2
1732,Spencer Schwellenbach,680885,CU,40,80.5,0.7,-0.6
1733,Spencer Schwellenbach,680885,FC,35,93.7,0.1,1.0
1734,Spencer Schwellenbach,680885,FF,119,96.7,-0.5,1.3
1735,Spencer Schwellenbach,680885,FS,49,84.4,-0.7,0.1
1736,Spencer Schwellenbach,680885,SI,48,95.7,-1.3,0.7
1737,Spencer Schwellenbach,680885,SL,65,87.0,0.2,-0.3
1738,Steven Cruz,674444,FC,11,92.0,0.0,0.8
1739,Steven Cruz,674444,FF,15,97.5,-0.9,1.4
1740,Steven Cruz,674444,SL,13,88.5,0.5,0.4
1741,Steven Matz,571927,CH,36,83.6,1.4,0.1
1742,Steven Matz,571927,CU,25,78.6,-1.0,-0.9
1743,Steven Matz,571927,SI,112,93.9,1.3,0.9
1744,Steven Matz,571927,SL,4,86.5,-0.0,0.4
1745,Steven Okert,595345,FF,53,92.2,0.7,1.4
1746,Steven Okert,595345,SL,51,80.2,-0.7,0.6
1747,T.J. McFarland,519008,CH,7,80.5,1.4,-0.1
1748,T.J. McFarland,519008,FF,3,87.3,1.1,0.5
1749,T.J. McFarland,519008,SI,36,87.7,1.5,-0.1
1750,T.J. McFarland,519008,ST,31,78.2,-1.3,-0.2
1751,Taijuan Walker,592836,CU,23,75.7,0.6,-0.9
1752,Taijuan Walker,592836,FC,62,87.2,0.2,1.1
1753,Taijuan Walker,592836,FF,41,92.6,-0.8,1.5
1754,Taijuan Walker,592836,FS,56,87.6,-1.2,0.4
1755,Taijuan Walker,592836,SI,45,92.5,-1.3,1.1
1756,Taijuan Walker,592836,SL,40,84.5,0.5,0.4
1757,Taj Bradley,671737,CU,26,81.9,0.4,-1.3
1758,Taj Bradley,671737,FC,71,89.5,0.3,0.3
1759,Taj Bradley,671737,FF,106,96.8,-0.6,1.5
1760,Taj Bradley,671737,FS,50,92.1,-1.1,0.6
1761,Tanner Banks,621383,CH,17,81.9,0.8,0.2
1762,Tanner Banks,621383,CU,35,80.3,-1.2,0.2
1763,Tanner Banks,621383,FF,35,91.7,0.1,1.2
1764,Tanner Banks,621383,SI,11,91.7,1.0,0.8
1765,Tanner Banks,621383,SL,42,86.8,-0.4,0.4
1766,Tanner Bibee,676440,CH,24,81.7,-1.3,0.9
1767,Tanner Bibee,676440,CU,14,80.7,1.4,-0.2
1768,Tanner Bibee,676440,FC,47,85.5,0.6,0.3
1769,Tanner Bibee,676440,FF,108,94.1,-0.5,1.2
1770,Tanner Bibee,676440,SI,44,93.7,-1.3,0.7
1771,Tanner Bibee,676440,SL,26,82.6,1.4,0.1
1772,Tanner Bibee,676440,ST,6,82.5,1.4,0.1
1773,Tanner Houck,656557,FF,22,95.0,-0.9,0.8
1774,Tanner Houck,656557,FS,75,89.7,-1.1,-0.3
1775,Tanner Houck,656557,SI,107,94.0,-1.4,0.1
1776,Tanner Houck,656557,ST,118,83.5,1.2,-0.2
1777,Tanner Scott,656945,FF,64,95.7,0.5,1.4
1778,Tanner Scott,656945,SL,44,87.4,-0.6,-0.1
1779,Tarik Skubal,669373,CH,108,88.0,1.4,0.6
1780,Tarik Skubal,669373,CU,7,79.3,-0.5,-0.4
1781,Tarik Skubal,669373,FF,118,97.2,0.4,1.5
1782,Tarik Skubal,669373,SI,67,97.3,1.2,1.2
1783,Tarik Skubal,669373,SL,51,89.4,-0.2,0.5
1784,Tayler Saucedo,642048,CH,15,84.8,1.6,0.3
1785,Tayler Saucedo,642048,FF,2,90.1,0.6,1.3
1786,Tayler Saucedo,642048,SI,35,89.8,1.4,0.3
1787,Tayler Saucedo,642048,SL,6,80.9,-0.4,0.3
1788,Tayler Saucedo,642048,ST,14,79.7,-0.8,0.2
1789,Tayler Scott,605463,FF,55,92.2,-1.3,0.9
1790,Tayler Scott,605463,FS,28,84.9,-0.7,-0.4
1791,Tayler Scott,605463,SI,1,93.4,-1.6,0.4
1792,Tayler Scott,605463,SL,22,82.9,1.1,-0.0
1793,Taylor Rogers,573124,SI,44,92.4,1.5,0.6
1794,Taylor Rogers,573124,ST,37,78.0,-1.5,0.1
1795,Thomas Harrington,802419,FC,10,87.3,0.3,0.8
1796,Thomas Harrington,802419,FF,65,91.9,-0.9,1.3
1797,Thomas Harrington,802419,FS,39,83.7,-0.9,0.2
1798,Thomas Harrington,802419,ST,36,81.0,1.2,0.4
1799,Tim Herrin,682120,CU,29,81.4,-1.0,-0.3
1800,Tim Herrin,682120,FF,35,94.4,0.8,1.1
1801,Tim Herrin,682120,SI,8,92.3,1.2,0.1
1802,Tim Herrin,682120,SL,18,87.1,-0.1,0.2
1803,Tim Hill,657612,FC,1,86.2,0.4,0.1
1804,Tim Hill,657612,FF,14,89.8,1.5,0.4
1805,Tim Hill,657612,SI,91,88.1,1.3,-0.5
1806,Tim Hill,657612,SL,2,83.4,0.2,0.2
1807,Tim Mayza,641835,FF,1,93.7,0.7,1.2
1808,Tim Mayza,641835,SI,93,93.7,1.4,0.8
